Time,Steel Center,Steel Surface,Copper Surface,Copper Center,P 5,P 6,P 7,P 8,P 9,P 10
327.981,59.420471,59.235313,59.139397,59.11013,,,,,,
328.346,59.422642,59.246029,59.140076,59.126827,,,,,,
328.711,59.421154,59.22681,59.129612,59.111023,,,,,,
329.075,59.421188,59.243931,59.136909,59.109562,,,,,,
329.437,59.425766,59.238899,59.150249,59.117775,,,,,,
329.795,59.431385,59.240891,59.141132,59.11528,,,,,,
330.154,59.428299,59.241005,59.147015,59.122662,,,,,,
330.503,59.428574,59.239361,59.138535,59.114178,,,,,,
330.853,59.437553,59.239799,59.1441,59.130211,,,,,,
331.21,59.418232,59.226879,59.131817,59.112591,,,,,,
331.57,59.422794,59.229946,59.13232,59.109673,,,,,,
331.93,59.437134,59.237671,59.139191,59.110992,,,,,,
332.291,59.425678,59.238171,59.14119,59.122177,,,,,,
332.641,59.426105,59.243084,59.138412,59.111065,,,,,,
333.004,59.438549,59.248695,59.14616,59.121166,,,,,,
333.353,59.424347,59.23278,59.135582,59.115501,,,,,,
333.713,59.425385,59.240013,59.144955,59.123592,,,,,,
334.063,59.426926,59.241554,59.147137,59.122356,,,,,,
334.414,59.432899,59.246891,59.14756,59.129185,,,,,,
334.776,59.43021,59.237152,59.135468,59.111969,,,,,,
335.139,59.410954,59.228352,59.135002,59.113636,,,,,,
335.504,59.419827,59.229755,59.136402,59.115467,,,,,,
335.86,59.422611,59.231472,59.133419,59.112907,,,,,,
336.218,59.420349,59.243519,59.142052,59.11684,,,,,,
336.565,59.433979,59.240707,59.139881,59.120224,,,,,,
336.915,59.421288,59.23912,59.147694,59.119705,,,,,,
337.275,59.434895,59.241627,59.143787,59.125629,,,,,,
337.641,59.423901,59.225288,59.14048,59.113346,,,,,,
337.99,59.431282,59.239933,59.141884,59.123299,,,,,,
338.356,59.430595,59.234547,59.142906,59.114918,,,,,,
338.723,59.420937,59.226593,59.132812,59.119781,,,,,,
339.089,59.423344,59.237331,59.143768,59.118557,,,,,,
339.441,59.430656,59.233326,59.1404,59.125874,,,,,,
339.801,59.42968,59.234913,59.147327,59.113575,,,,,,
340.151,59.433876,59.235905,59.138069,59.109226,,,,,,
340.501,59.433651,59.251915,59.15173,59.120537,,,,,,
340.862,59.426258,59.242382,59.155655,59.124252,,,,,,
341.224,59.422092,59.244194,59.148281,59.121792,,,,,,
341.584,59.437119,59.244705,59.148151,59.123795,,,,,,
341.945,59.422085,59.242481,59.138664,59.116444,,,,,,
342.305,59.427914,59.232719,59.137016,59.127617,,,,,,
342.652,59.435448,59.246449,59.153099,59.116138,,,,,,
343.002,59.42931,59.246719,59.162342,59.121536,,,,,,
343.36,59.423264,59.233192,59.139416,59.118904,,,,,,
343.724,59.427933,59.240425,59.144085,59.118664,,,,,,
344.074,59.430656,59.24593,59.153435,59.126728,,,,,,
344.438,59.424793,59.234936,59.139023,59.109966,,,,,,
344.8,59.429066,59.241558,59.1371,59.119579,,,,,,
345.165,59.432892,59.241329,59.144772,59.117855,,,,,,
345.523,59.424152,59.241131,59.143723,59.124283,,,,,,
345.886,59.4394,59.242287,59.139965,59.12394,,,,,,
346.236,59.428055,59.246956,59.139507,59.124126,,,,,,
346.6,59.434113,59.243832,59.145996,59.116302,,,,,,
346.964,59.423847,59.244671,59.151108,59.122478,,,,,,
347.329,59.437202,59.250767,59.147377,59.12281,,,,,,
347.695,59.433388,59.238621,59.14399,59.123264,,,,,,
348.042,59.42207,59.245243,59.14399,59.120701,,,,,,
348.4,59.427326,59.226151,59.130875,59.107376,,,,,,
348.761,59.4282,59.241547,59.147984,59.13068,,,,,,
349.109,59.423912,59.232986,59.142628,59.114426,,,,,,
349.469,59.441151,59.24852,59.141499,59.130817,,,,,,
349.833,59.431396,59.247097,59.15802,59.129604,,,,,,
350.181,59.43182,59.235558,59.144127,59.117851,,,,,,
350.547,59.428833,59.234707,59.152466,59.120632,,,,,,
350.912,59.422474,59.238384,59.137985,59.116192,,,,,,
351.277,59.424992,59.238766,59.141785,59.121914,,,,,,
351.628,59.425213,59.239841,59.143711,59.116795,,,,,,
351.989,59.422268,59.234119,59.140125,59.117054,,,,,,
352.337,59.428883,59.235394,59.149948,59.122818,,,,,,
352.702,59.424988,59.237907,59.145195,59.121483,,,,,,
353.067,59.430943,59.247066,59.152225,59.131927,,,,,,
353.432,59.430546,59.233639,59.141571,59.128754,,,,,,
353.794,59.438114,59.246342,59.155128,59.124363,,,,,,
354.14,59.437782,59.245152,59.150307,59.122322,,,,,,
354.501,59.429638,59.235725,59.146004,59.118874,,,,,,
354.866,59.440811,59.241562,59.142872,59.116592,,,,,,
355.233,59.423786,59.234997,59.140579,59.117718,,,,,,
355.597,59.435368,59.244236,59.154091,59.131443,,,,,,
355.959,59.425369,59.241707,59.149639,59.123146,,,,,,
356.309,59.425697,59.245239,59.140781,59.117279,,,,,,
356.67,59.431698,59.231163,59.143368,59.112389,,,,,,
357.033,59.436684,59.251961,59.149426,59.124855,,,,,,
357.396,59.432384,59.242958,59.143841,59.122906,,,,,,
357.745,59.438557,59.25148,59.15749,59.132069,,,,,,
358.105,59.442646,59.239979,59.153465,59.126122,,,,,,
358.454,59.432426,59.232533,59.150932,59.125935,,,,,,
358.819,59.434494,59.248058,59.148087,59.122021,,,,,,
359.186,59.435001,59.248352,59.156071,59.132359,,,,,,
359.551,59.433277,59.239365,59.148575,59.127853,,,,,,
359.917,59.430794,59.24094,59.143745,59.11832,,,,,,
360.263,59.439911,59.240875,59.144962,59.122959,,,,,,
