Time,Room Temperature,Forced Fanned,Natural Insulated,Natural Uninsulated,P 5,P 6,P 7,P 8,P 9,P 10
1681.711,23.24773,26.548166,30.454433,30.535566,,,,,,
1682.074,23.250994,26.546028,30.450691,30.532001,,,,,,
1682.437,23.255531,26.547857,30.457708,30.540451,,,,,,
1682.801,23.256294,26.549517,30.450228,30.53727,,,,,,
1683.164,23.260191,26.541721,30.453743,30.542397,,,,,,
1683.531,23.254997,26.540136,30.451626,30.526131,,,,,,
1683.9,23.264629,26.539139,30.457973,30.541433,,,,,,
1684.257,23.263269,26.528439,30.448204,30.528082,,,,,,
1684.621,23.276529,26.538607,30.456011,30.539471,,,,,,
1684.998,23.286585,26.547195,30.459734,30.538,,,,,,
1685.374,23.296061,26.549456,30.453213,30.535597,,,,,,
1685.723,23.299286,26.530569,30.440657,30.525372,,,,,,
1686.085,23.312387,26.53896,30.442215,30.529615,,,,,,
1686.454,23.308628,26.547432,30.458359,30.532326,,,,,,
1686.818,23.308918,26.530111,30.452559,30.529213,,,,,,
1687.18,23.303532,26.535521,30.438965,30.527979,,,,,,
1687.543,23.310591,26.53196,30.450281,30.528547,,,,,,
1687.91,23.305328,26.533718,30.452393,30.521883,,,,,,
1688.264,23.302114,26.532492,30.448303,30.530331,,,,,,
1688.628,23.308573,26.534977,30.452034,30.537643,,,,,,
1689.011,23.300102,26.519163,30.438244,30.527973,,,,,,
1689.378,23.317047,26.52977,30.448996,30.532993,,,,,,
1689.746,23.300667,26.543447,30.44418,30.528713,,,,,,
1690.113,23.300941,26.518202,30.439972,30.52397,,,,,,
1690.478,23.31905,26.548838,30.446686,30.528357,,,,,,
1690.828,23.309393,26.533638,30.447119,30.530222,,,,,,
1691.191,23.311752,26.5191,30.445883,30.525045,,,,,,
1691.557,23.312038,26.5219,30.440435,30.527121,,,,,,
1691.922,23.320583,26.530781,30.446241,30.52809,,,,,,
1692.294,23.310995,26.532181,30.446026,30.525007,,,,,,
1692.662,23.310654,26.532202,30.437984,30.524311,,,,,,
1693.027,23.303886,26.524374,30.435915,30.524212,,,,,,
1693.378,23.286245,26.513611,30.442921,30.52047,,,,,,
1693.741,23.291706,26.517262,30.446379,30.526615,,,,,,
1694.106,23.299053,26.534828,30.441679,30.531586,,,,,,
1694.48,23.288706,26.522354,30.432827,30.523991,,,,,,
1694.833,23.285315,26.520411,30.438232,30.518112,,,,,,
1695.194,23.282406,26.506548,30.439463,30.516117,,,,,,
1695.56,23.28256,26.52072,30.434242,30.522718,,,,,,
1695.928,23.280741,26.530945,30.441389,30.522163,,,,,,
1696.296,23.280367,26.517454,30.43869,30.521435,,,,,,
1696.661,23.281773,26.526402,30.444206,30.519964,,,,,,
1697.028,23.278391,26.523569,30.438158,30.520187,,,,,,
1697.382,23.277576,26.512335,30.4352,30.520811,,,,,,
1697.743,23.270475,26.51334,30.427784,30.507843,,,,,,
1698.11,23.273005,26.512627,30.434954,30.508028,,,,,,
1698.51,23.263279,26.505445,30.430304,30.509825,,,,,,
1698.874,23.261154,26.508718,30.428909,30.50861,,,,,,
1699.235,23.263056,26.51421,30.432053,30.509604,,,,,,
1699.597,23.252186,26.512175,30.43128,30.492712,,,,,,
1699.946,23.248665,26.513155,30.432257,30.501928,,,,,,
1700.309,23.230549,26.519173,30.430016,30.503088,,,,,,
1700.674,23.231339,26.521936,30.421307,30.496708,,,,,,
1701.051,23.240044,26.514624,30.427809,30.502316,,,,,,
1701.402,23.245333,26.514505,30.427872,30.49593,,,,,,
1701.762,23.236322,26.506239,30.425722,30.48823,,,,,,
1702.13,23.249397,26.509214,30.424747,30.491194,,,,,,
1702.482,23.22912,26.503731,30.419102,30.484653,,,,,,
1702.847,23.21953,26.505131,30.418528,30.483006,,,,,,
1703.214,23.212837,26.512295,30.426741,30.486742,,,,,,
1703.582,23.213373,26.516962,30.424946,30.487631,,,,,,
1703.945,23.210527,26.504599,30.417997,30.481758,,,,,,
1704.307,23.213566,26.497566,30.419226,30.475286,,,,,,
1704.671,23.195824,26.506472,30.426668,30.473953,,,,,,
1705.021,23.198341,26.495863,30.420574,30.475918,,,,,,
1705.383,23.20507,26.490173,30.422604,30.467022,,,,,,
1705.746,23.206936,26.501019,30.420877,30.457594,,,,,,
1706.108,23.210539,26.496525,30.421949,30.468517,,,,,,
1706.472,23.208818,26.493551,30.42024,30.4643,,,,,,
1706.84,23.204288,26.501074,30.418962,30.459261,,,,,,
1707.208,23.208366,26.495975,30.419611,30.469044,,,,,,
1707.567,23.21159,26.48715,30.412785,30.454159,,,,,,
1707.93,23.218513,26.485607,30.4168,30.455309,,,,,,
1708.297,23.215214,26.486271,30.408327,30.456148,,,,,,
1708.661,23.217352,26.488583,30.414572,30.449139,,,,,,
1709.019,23.219017,26.509291,30.412106,30.453121,,,,,,
1709.378,23.225021,26.491018,30.414312,30.456223,,,,,,
1709.752,23.226488,26.503983,30.424366,30.456964,,,,,,
1710.104,23.214867,26.489338,30.409056,30.445057,,,,,,
1710.467,23.214979,26.498974,30.417944,30.449646,,,,,,
1710.835,23.213419,26.486458,30.416931,30.453112,,,,,,
1711.204,23.206223,26.476765,30.408705,30.444885,,,,,,
1711.566,23.216576,26.481878,30.419889,30.450695,,,,,,
1711.928,23.220448,26.47855,30.412991,30.453112,,,,,,
1712.294,23.224773,26.491848,30.423737,30.453112,,,,,,
1712.646,23.235022,26.485714,30.416548,30.456131,,,,,,
1713.029,23.236855,26.481073,30.41461,30.442551,,,,,,
1713.395,23.232094,26.479561,30.405581,30.442118,,,,,,
1713.759,23.241684,26.481035,30.405975,30.438036,,,,,,
1714.117,23.242895,26.4844,30.411657,30.444256,,,,,,
1714.478,23.25016,26.485355,30.417267,30.438759,,,,,,
1714.841,23.237402,26.483776,30.400288,30.438797,,,,,,
1715.19,23.259985,26.488144,30.408045,30.446552,,,,,,
1715.552,23.251751,26.482269,30.407562,30.444101,,,,,,
1715.917,23.262148,26.486887,30.407148,30.445478,,,,,,
1716.283,23.253815,26.467255,30.40263,30.443466,,,,,,
1716.639,23.259426,26.48597,30.412863,30.450655,,,,,,
1716.999,23.256754,26.481867,30.402147,30.435461,,,,,,
1717.363,23.270147,26.488752,30.400232,30.43713,,,,,,
1717.714,23.271454,26.477295,30.394726,30.433771,,,,,,
1718.088,23.278637,26.481943,30.395954,30.434284,,,,,,
1718.456,23.280519,26.480585,30.397825,30.44099,,,,,,
1718.824,23.283291,26.480654,30.398071,30.438013,,,,,,
1719.183,23.295782,26.473162,30.400993,30.436279,,,,,,
1719.546,23.290388,26.461674,30.392229,30.437365,,,,,,
1719.911,23.290371,26.464352,30.397585,30.438244,,,,,,
1720.262,23.2885,26.466619,30.389458,30.435131,,,,,,
1720.625,23.299015,26.473331,30.401699,30.439671,,,,,,
1720.988,23.296715,26.468882,30.392965,30.432728,,,,,,
1721.353,23.29067,26.473995,30.393764,30.43478,,,,,,
1721.709,23.286755,26.481592,30.392918,30.431963,,,,,,
1722.07,23.286047,26.476213,30.392931,30.435379,,,,,,
1722.437,23.288054,26.471565,30.396,30.443464,,,,,,
1722.804,23.273718,26.459785,30.396439,30.436916,,,,,,
1723.173,23.270418,26.45919,30.397099,30.437757,,,,,,
1723.556,23.266771,26.459867,30.391863,30.431805,,,,,,
1723.924,23.271835,26.461323,30.396717,30.433613,,,,,,
1724.287,23.275812,26.460257,30.390459,30.437029,,,,,,
1724.647,23.27994,26.458801,30.38471,30.428772,,,,,,
1725.006,23.268095,26.455257,30.376699,30.428642,,,,,,
1725.369,23.278255,26.465748,30.383753,30.434799,,,,,,
1725.736,23.294971,26.46229,30.385323,30.432249,,,,,,
1726.104,23.297029,26.462545,30.387726,30.425518,,,,,,
1726.472,23.314701,26.459862,30.384335,30.430008,,,,,,
1726.833,23.328808,26.452364,30.387966,30.434357,,,,,,
1727.196,23.316118,26.442583,30.38413,30.427116,,,,,,
1727.561,23.336992,26.464838,30.381592,30.428341,,,,,,
1727.929,23.340223,26.459793,30.377281,30.422955,,,,,,
1728.297,23.347326,26.445312,30.380043,30.421059,,,,,,
1728.664,23.361959,26.462782,30.386349,30.432022,,,,,,
1729.029,23.369349,26.45146,30.375959,30.420738,,,,,,
1729.398,23.380768,26.453144,30.376923,30.416508,,,,,,
1729.765,23.392475,26.467337,30.383724,30.421696,,,,,,
1730.132,23.40591,26.469593,30.376301,30.424303,,,,,,
1730.496,23.401623,26.453995,30.376516,30.414131,,,,,,
1730.891,23.408396,26.461828,30.381817,30.414057,,,,,,
1731.254,23.404457,26.450171,30.37611,30.421604,,,,,,
1731.623,23.384026,26.448307,30.371206,30.415983,,,,,,
1731.991,23.382051,26.451189,30.366198,30.422081,,,,,,
1732.355,23.363441,26.442873,30.365969,30.413792,,,,,,
1732.718,23.346569,26.432875,30.369617,30.408665,,,,,,
1733.085,23.344881,26.438559,30.364895,30.407701,,,,,,
1733.444,23.346535,26.456741,30.372448,30.42045,,,,,,
1733.81,23.343122,26.448847,30.365833,30.41115,,,,,,
1734.179,23.335348,26.452057,30.374407,30.413811,,,,,,
1734.546,23.341152,26.457666,30.367817,30.411341,,,,,,
1734.903,23.336306,26.451035,30.363894,30.41136,,,,,,
1735.266,23.337723,26.451729,30.363512,30.410261,,,,,,
1735.631,23.331173,26.432259,30.361122,30.412706,,,,,,
1735.988,23.340693,26.439774,30.360195,30.4116,,,,,,
1736.352,23.344303,26.437445,30.357872,30.405876,,,,,,
1736.72,23.342695,26.442129,30.361467,30.412336,,,,,,
1737.089,23.351843,26.449097,30.365187,30.408533,,,,,,
1737.446,23.351419,26.456223,30.368528,30.412231,,,,,,
1737.81,23.345764,26.452202,30.357714,30.400702,,,,,,
1738.175,23.350258,26.446978,30.364866,30.408031,,,,,,
1738.537,23.352478,26.4438,30.360086,30.402178,,,,,,
1738.902,23.351133,26.447672,30.358751,30.409262,,,,,,
1739.269,23.360865,26.434193,30.355885,30.39959,,,,,,
1739.637,23.364954,26.436832,30.361561,30.396488,,,,,,
1739.988,23.366999,26.428448,30.355175,30.403,,,,,,
1740.351,23.370434,26.429359,30.35483,30.399967,,,,,,
1740.72,23.373915,26.437504,30.355602,30.396441,,,,,,
1741.086,23.366961,26.44836,30.358721,30.405828,,,,,,
1741.453,23.362606,26.440601,30.347227,30.396484,,,,,,
1741.823,23.370466,26.427235,30.352892,30.396954,,,,,,
1742.192,23.362593,26.437893,30.347393,30.399874,,,,,,
1742.544,23.368141,26.444864,30.353447,30.398046,,,,,,
1742.908,23.355795,26.430395,30.351921,30.396341,,,,,,
1743.274,23.345345,26.423206,30.355145,30.395983,,,,,,
1743.636,23.346668,26.431536,30.343744,30.391211,,,,,,
1744.001,23.347816,26.426212,30.353304,30.393248,,,,,,
1744.369,23.350775,26.412088,30.349258,30.386694,,,,,,
1744.751,23.354864,26.429287,30.3501,30.388788,,,,,,
1745.102,23.350067,26.422525,30.345331,30.383484,,,,,,
1745.464,23.354881,26.437033,30.348505,30.393463,,,,,,
1745.827,23.362782,26.437901,30.356178,30.392897,,,,,,
1746.191,23.350565,26.441532,30.3512,30.391142,,,,,,
1746.55,23.356331,26.426256,30.341885,30.393471,,,,,,
1746.91,23.359936,26.430929,30.345289,30.38559,,,,,,
1747.271,23.379187,26.422272,30.34096,30.386635,,,,,,
1747.62,23.390804,26.423256,30.345163,30.386898,,,,,,
1747.983,23.390284,26.423815,30.338018,30.384052,,,,,,
1748.347,23.403128,26.421349,30.337532,30.38249,,,,,,
1748.711,23.409901,26.433138,30.340145,30.379013,,,,,,
1749.074,23.417269,26.435993,30.334215,30.377562,,,,,,
1749.443,23.437475,26.437994,30.344271,30.393169,,,,,,
1749.811,23.422998,26.424812,30.334715,30.386301,,,,,,
1750.161,23.432293,26.429052,30.343418,30.384794,,,,,,
1750.524,23.415056,26.416533,30.340256,30.378586,,,,,,
1750.892,23.41461,26.422377,30.337839,30.383514,,,,,,
1751.256,23.418734,26.414808,30.338896,30.382599,,,,,,
1751.617,23.421314,26.414328,30.327847,30.37191,,,,,,
1751.979,23.418997,26.418125,30.327333,30.37068,,,,,,
1752.342,23.421202,26.427515,30.339735,30.376635,,,,,,
1752.692,23.421034,26.427887,30.329897,30.368227,,,,,,
1753.056,23.424713,26.424187,30.332657,30.375288,,,,,,
1753.42,23.419064,26.419632,30.332058,30.370749,,,,,,
1753.777,23.415411,26.409338,30.334875,30.370699,,,,,,
1754.138,23.392103,26.401728,30.318871,30.358456,,,,,,
1754.501,23.39098,26.400066,30.315603,30.365398,,,,,,
1754.883,23.394751,26.407423,30.334042,30.365566,,,,,,
1755.247,23.38904,26.408556,30.33123,30.372068,,,,,,
1755.625,23.382149,26.412827,30.321693,30.367191,,,,,,
1755.993,23.378035,26.416271,30.323874,30.366146,,,,,,
1756.359,23.370529,26.401777,30.322323,30.363522,,,,,,
1756.714,23.357195,26.410583,30.322861,30.359043,,,,,,
1757.076,23.35149,26.418194,30.31522,30.365374,,,,,,
1757.44,23.347698,26.415131,30.320766,30.355516,,,,,,
1757.804,23.347054,26.412689,30.320124,30.356127,,,,,,
1758.172,23.351906,26.413036,30.317066,30.356653,,,,,,
1758.542,23.330519,26.398716,30.313721,30.347933,,,,,,
1758.906,23.342749,26.395996,30.317816,30.356327,,,,,,
1759.267,23.328741,26.400358,30.308371,30.35351,,,,,,
1759.628,23.332724,26.401455,30.308569,30.350662,,,,,,
1759.992,23.328295,26.416805,30.321718,30.35181,,,,,,
1760.353,23.316835,26.406996,30.303522,30.3449,,,,,,
1760.721,23.303823,26.416483,30.305992,30.34343,,,,,,
1761.089,23.296011,26.400427,30.30217,30.347309,,,,,,
1761.457,23.29068,26.403915,30.299915,30.335203,,,,,,
1761.806,23.286821,26.406897,30.299662,30.33889,,,,,,
1762.17,23.291054,26.40267,30.310137,30.347754,,,,,,
1762.536,23.287386,26.395779,30.303448,30.35181,,,,,,
1762.898,23.283709,26.40505,30.302122,30.348335,,,,,,
1763.26,23.276133,26.395878,30.304264,30.341879,,,,,,
1763.622,23.273052,26.396938,30.30138,30.338997,,,,,,
1763.988,23.27054,26.408094,30.309452,30.343845,,,,,,
1764.339,23.263718,26.405064,30.304642,30.337421,,,,,,
1764.731,23.270298,26.394911,30.295956,30.325871,,,,,,
1765.097,23.274115,26.389193,30.297421,30.331455,,,,,,
1765.465,23.282709,26.396147,30.304531,30.340178,,,,,,
1765.833,23.285109,26.408064,30.295271,30.324112,,,,,,
1766.217,23.290117,26.411261,30.295235,30.331776,,,,,,
1766.584,23.287109,26.399097,30.301918,30.337744,,,,,,
1766.948,23.279306,26.396345,30.298281,30.32497,,,,,,
1767.314,23.290777,26.39179,30.297861,30.334044,,,,,,
1767.681,23.290565,26.382774,30.3041,30.325775,,,,,,
1768.05,23.294462,26.384863,30.294538,30.325886,,,,,,
1768.404,23.305704,26.390862,30.306429,30.33061,,,,,,
1768.768,23.310358,26.401974,30.305325,30.328432,,,,,,
1769.135,23.304878,26.398664,30.307758,30.336596,,,,,,
1769.499,23.299335,26.395115,30.302965,30.328043,,,,,,
1769.863,23.297253,26.392679,30.29785,30.319883,,,,,,
1770.229,23.290319,26.40086,30.300095,30.321768,,,,,,
1770.598,23.28582,26.388824,30.303682,30.325535,,,,,,
1770.948,23.278505,26.389977,30.298382,30.326147,,,,,,
1771.312,23.276649,26.393875,30.30603,30.331108,,,,,,
1771.68,23.271379,26.373884,30.29954,30.318884,,,,,,
1772.053,23.275227,26.386347,30.30587,30.325037,,,,,,
1772.42,23.286697,26.394911,30.296314,30.323721,,,,,,
1772.788,23.293373,26.397255,30.301695,30.321041,,,,,,
1773.155,23.294216,26.391268,30.30164,30.327433,,,,,,
1773.505,23.300762,26.393301,30.300621,30.324623,,,,,,
1773.868,23.286369,26.391708,30.30566,30.324648,,,,,,
1774.234,23.278603,26.387377,30.293642,30.327497,,,,,,
1774.599,23.278322,26.388716,30.299812,30.317724,,,,,,
1774.958,23.263533,26.387085,30.297291,30.318249,,,,,,
1775.317,23.271189,26.378006,30.297558,30.328009,,,,,,
1775.678,23.271276,26.366232,30.294779,30.318245,,,,,,
1776.026,23.266628,26.367168,30.302519,30.317028,,,,,,
1776.39,23.258221,26.381788,30.294519,30.317627,,,,,,
1776.755,23.266106,26.382643,30.299313,30.324926,,,,,,
1777.12,23.259655,26.375851,30.300245,30.313141,,,,,,
1777.482,23.245934,26.382475,30.297174,30.315088,,,,,,
1777.847,23.25139,26.369045,30.293104,30.315674,,,,,,
1778.216,23.266203,26.377888,30.29726,30.324129,,,,,,
1778.567,23.260542,26.376196,30.298798,30.310083,,,,,,
1778.93,23.281546,26.37953,30.30015,30.322004,,,,,,
1779.298,23.281124,26.373537,30.303312,30.312628,,,,,,
1779.666,23.284845,26.377607,30.304684,30.314535,,,,,,
1780.028,23.288338,26.371744,30.301168,30.316753,,,,,,
1780.39,23.29081,26.370256,30.293417,30.312225,,,,,,
1780.757,23.295153,26.356615,30.296301,30.312422,,,,,,
1781.113,23.319481,26.372072,30.297375,30.314751,,,,,,
1781.478,23.314976,26.368118,30.297733,30.305256,,,,,,
1781.846,23.33227,26.385725,30.304174,30.309906,,,,,,
1782.226,23.328871,26.36562,30.29578,30.310469,,,,,,
1782.579,23.342043,26.37085,30.296335,30.311741,,,,,,
1782.94,23.3568,26.367596,30.297571,30.301868,,,,,,
1783.304,23.353531,26.370806,30.29038,30.30077,,,,,,
1783.657,23.355284,26.355837,30.293375,30.301973,,,,,,
1784.025,23.367008,26.367353,30.296791,30.310047,,,,,,
1784.403,23.357832,26.358019,30.294296,30.302177,,,,,,
1784.768,23.356152,26.366051,30.293165,30.305704,,,,,,
1785.12,23.358023,26.361086,30.296278,30.298784,,,,,,
1785.483,23.362808,26.369093,30.292973,30.300318,,,,,,
1785.845,23.365536,26.373791,30.291565,30.291744,,,,,,
1786.208,23.351952,26.358625,30.282539,30.282719,,,,,,
1786.573,23.353512,26.372583,30.287136,30.299139,,,,,,
1786.958,23.349846,26.370005,30.277939,30.289404,,,,,,
1787.319,23.348038,26.364067,30.280262,30.291727,,,,,,
1787.668,23.362833,26.365164,30.296581,30.292282,,,,,,
1788.031,23.35409,26.360399,30.280188,30.283054,,,,,,
1788.398,23.35499,26.34638,30.285025,30.284128,,,,,,
1788.767,23.354362,26.360851,30.287983,30.290312,,,,,,
1789.136,23.353245,26.345177,30.279346,30.279526,,,,,,
1789.504,23.352816,26.356611,30.281609,30.283041,,,,,,
1789.871,23.356413,26.361816,30.274258,30.290379,,,,,,
1790.223,23.353598,26.360268,30.278803,30.287222,,,,,,
1790.585,23.344469,26.35368,30.279043,30.288538,,,,,,
1790.966,23.353535,26.353374,30.273188,30.282503,,,,,,
1791.333,23.353325,26.353344,30.275486,30.282652,,,,,,
1791.693,23.34552,26.349335,30.269341,30.28367,,,,,,
1792.055,23.340363,26.349043,30.270304,30.275677,,,,,,
1792.442,23.338921,26.344011,30.268513,30.27532,,,,,,
1792.825,23.335894,26.353573,30.269623,30.279654,,,,,,
1793.193,23.327866,26.347004,30.27042,30.266479,,,,,,
1793.559,23.326288,26.360708,30.267778,30.27548,,,,,,
1793.926,23.323994,26.347996,30.266214,30.274454,,,,,,
1794.278,23.320061,26.34569,30.264452,30.278425,,,,,,
1794.639,23.312853,26.341738,30.260872,30.26965,,,,,,
1795.006,23.315134,26.343472,30.266005,30.273527,,,,,,
1795.376,23.303768,26.348492,30.25614,30.263126,,,,,,
1795.775,23.296329,26.347544,30.255014,30.269705,,,,,,
1796.139,23.293489,26.347048,30.257923,30.270821,,,,,,
1796.507,23.287016,26.350475,30.260088,30.265999,,,,,,
1796.876,23.297274,26.343092,30.261148,30.263477,,,,,,
1797.244,23.292152,26.356138,30.254984,30.264835,,,,,,
1797.623,23.296745,26.352272,30.260265,30.272446,,,,,,
1797.992,23.290668,26.350704,30.255657,30.270884,,,,,,
1798.341,23.291327,26.350283,30.255774,30.26079,,,,,,
1798.705,23.280663,26.340906,30.249117,30.26058,,,,,,
1799.073,23.289804,26.348585,30.259995,30.265009,,,,,,
1799.436,23.292171,26.34178,30.259661,30.264498,,,,,,
1799.796,23.315561,26.343899,30.258728,30.264639,,,,,,
1800.176,23.3381,26.346067,30.268234,30.265726,,,,,,
1800.544,23.340965,26.344433,30.262304,30.259081,,,,,,
1800.911,23.361149,26.357374,30.259081,30.258722,,,,,,
1801.278,23.369928,26.345102,30.254015,30.247566,,,,,,
1801.647,23.380087,26.338879,30.259457,30.25032,,,,,,
1802.015,23.393124,26.341099,30.248234,30.250204,,,,,,
1802.375,23.400146,26.331028,30.251093,30.25396,,,,,,
1802.737,23.409796,26.341192,30.254597,30.252268,,,,,,
1803.104,23.423969,26.332863,30.25543,30.250772,,,,,,
1803.473,23.426752,26.336897,30.259272,30.248703,,,,,,
1803.842,23.427052,26.344925,30.251509,30.249718,,,,,,
1804.207,23.425932,26.344168,30.260071,30.252008,,,,,,
1804.572,23.430046,26.340723,30.254307,30.249472,,,,,,
1804.924,23.416018,26.325111,30.252541,30.237314,,,,,,
1805.286,23.419676,26.337927,30.245789,30.243101,,,,,,
1805.647,23.43173,26.342043,30.246309,30.241293,,,,,,
1806.006,23.437311,26.337364,30.248632,30.239138,,,,,,
1806.372,23.445084,26.340086,30.254568,30.248299,,,,,,
1806.742,23.426165,26.325167,30.239162,30.239342,,,,,,
1807.111,23.421816,26.332333,30.243975,30.243078,,,,,,
1807.46,23.417143,26.332344,30.252943,30.235567,,,,,,
1807.822,23.417267,26.335524,30.245724,30.237661,,,,,,
1808.191,23.40983,26.333677,30.239761,30.23797,,,,,,
1808.557,23.406387,26.334377,30.24637,30.235264,,,,,,
1808.922,23.401142,26.339392,30.244204,30.234529,,,,,,
1809.289,23.387032,26.332504,30.240385,30.239309,,,,,,
1809.658,23.381811,26.344374,30.247198,30.242899,,,,,,
1810.008,23.376579,26.324596,30.247549,30.233936,,,,,,
1810.372,23.365438,26.332716,30.244537,30.232355,,,,,,
1810.74,23.356119,26.325218,30.241182,30.229717,,,,,,
1811.104,23.352745,26.332277,30.246786,30.236216,,,,,,
1811.464,23.351414,26.317469,30.240984,30.232924,,,,,,
1811.829,23.350332,26.332567,30.243671,30.230057,,,,,,
1812.198,23.353081,26.330994,30.252314,30.223293,,,,,,
1812.566,23.34635,26.333628,30.241146,30.227173,,,,,,
1812.934,23.346518,26.340086,30.240059,30.231817,,,,,,
1813.299,23.33765,26.329084,30.238588,30.224974,,,,,,
1813.664,23.33532,26.330175,30.241825,30.220686,,,,,,
1814.019,23.34589,26.329393,30.249645,30.230835,,,,,,
1814.382,23.339483,26.318331,30.239872,30.219988,,,,,,
1814.752,23.338179,26.325478,30.244665,30.227468,,,,,,
1815.12,23.327646,26.320005,30.246199,30.223448,,,,,,
1815.507,23.32406,26.320023,30.242813,30.223108,,,,,,
1815.874,23.324713,26.323011,30.238089,30.219099,,,,,,
1816.265,23.332294,26.331112,30.246161,30.224127,,,,,,
1816.623,23.320681,26.3251,30.240887,30.22584,,,,,,
1816.988,23.321421,26.319727,30.243773,30.22138,,,,,,
1817.365,23.321938,26.315208,30.236582,30.224043,,,,,,
1817.751,23.325323,26.331348,30.238337,30.22938,,,,,,
1818.101,23.317364,26.315142,30.240635,30.221287,,,,,,
1818.465,23.309422,26.328609,30.240622,30.216259,,,,,,
1818.833,23.31164,26.319319,30.238348,30.222584,,,,,,
1819.201,23.299547,26.321278,30.243526,30.225075,,,,,,
1819.583,23.299282,26.32209,30.234663,30.223915,,,,,,
1819.95,23.298473,26.32398,30.246758,30.219887,,,,,,
1820.317,23.299208,26.316084,30.236559,30.224735,,,,,,
1820.667,23.292994,26.304497,30.232712,30.222502,,,,,,
1821.03,23.29812,26.311766,30.234045,30.219894,,,,,,
1821.396,23.307541,26.318106,30.237499,30.223885,,,,,,
1821.762,23.305826,26.305431,30.245468,30.218956,,,,,,
1822.12,23.299997,26.31813,30.232328,30.216026,,,,,,
1822.479,23.295349,26.305946,30.239174,30.217676,,,,,,
1822.841,23.310246,26.327454,30.240009,30.226395,,,,,,
1823.197,23.308537,26.319279,30.238668,30.222725,,,,,,
1823.561,23.310122,26.317984,30.241856,30.220179,,,,,,
1823.93,23.306282,26.310919,30.239292,30.223886,,,,,,
1824.298,23.305933,26.303562,30.238588,30.214941,,,,,,
1824.673,23.311932,26.300556,30.241682,30.226097,,,,,,
1825.038,23.322657,26.31341,30.237835,30.2244,,,,,,
1825.407,23.315678,26.305552,30.241287,30.224806,,,,,,
1825.774,23.31382,26.297768,30.230663,30.221348,,,,,,
1826.137,23.312677,26.298784,30.234364,30.221464,,,,,,
1826.5,23.322786,26.308687,30.234919,30.222916,,,,,,
1826.866,23.317266,26.300127,30.231224,30.224775,,,,,,
1827.218,23.337637,26.30966,30.239113,30.229977,,,,,,
1827.591,23.348425,26.307299,30.234072,30.229952,,,,,,
1827.96,23.353098,26.305489,30.234776,30.232267,,,,,,
1828.325,23.358305,26.307089,30.237804,30.239595,,,,,,
1828.687,23.354141,26.294128,30.224171,30.245308,,,,,,
1829.052,23.360518,26.314148,30.223343,30.238749,,,,,,
1829.422,23.356546,26.288078,30.231039,30.24752,,,,,,
1829.773,23.36524,26.297291,30.230368,30.247206,,,,,,
1830.137,23.361134,26.299664,30.222702,30.252617,,,,,,
1830.506,23.367893,26.310541,30.233183,30.258083,,,,,,
1830.873,23.352459,26.302876,30.229305,30.257071,,,,,,
1831.237,23.352411,26.289885,30.227285,30.25774,,,,,,
1831.62,23.354767,26.304098,30.232674,30.264021,,,,,,
1831.986,23.340672,26.296688,30.225288,30.264341,,,,,,
1832.34,23.338852,26.302603,30.22366,30.262711,,,,,,
1832.705,23.332861,26.305796,30.222542,30.268759,,,,,,
1833.071,23.335546,26.288702,30.220016,30.256559,,,,,,
1833.439,23.32789,26.302454,30.228886,30.255577,,,,,,
1833.793,23.324261,26.301531,30.22904,30.249283,,,,,,
1834.154,23.313244,26.299889,30.217909,30.239943,,,,,,
1834.521,23.31189,26.291529,30.222116,30.238596,,,,,,
1834.882,23.318869,26.299927,30.226904,30.246609,,,,,,
1835.248,23.313965,26.303123,30.220596,30.235285,,,,,,
1835.625,23.31274,26.29076,30.213825,30.222246,,,,,,
1835.99,23.321745,26.300999,30.226898,30.229942,,,,,,
1836.342,23.313133,26.292229,30.216366,30.220127,,,,,,
1836.699,23.314793,26.285076,30.216761,30.207804,,,,,,
1837.06,23.315191,26.289967,30.21859,30.202646,,,,,,
1837.409,23.313166,26.287228,30.215502,30.196692,,,,,,
1837.787,23.327196,26.294752,30.216015,30.192009,,,,,,
1838.153,23.328054,26.290037,30.215076,30.181576,,,,,,
1838.548,23.329304,26.29973,30.217571,30.182461,,,,,,
1838.898,23.333897,26.290112,30.216583,30.186846,,,,,,
1839.261,23.323053,26.289362,30.213867,30.175529,,,,,,
1839.629,23.327005,26.275869,30.205076,30.171755,,,,,,
1839.995,23.332872,26.283159,30.211803,30.173468,,,,,,
1840.361,23.330442,26.280735,30.21727,30.162632,,,,,,
1840.728,23.320463,26.283543,30.213619,30.163998,,,,,,
1841.097,23.330982,26.289541,30.216196,30.168722,,,,,,
1841.448,23.33555,26.283852,30.210884,30.150152,,,,,,
1841.811,23.338806,26.276316,30.211433,30.151957,,,,,,
1842.18,23.344351,26.288855,30.206734,30.15066,,,,,,
1842.545,23.360308,26.297762,30.21973,30.156492,,,,,,
1842.906,23.34292,26.277544,30.214449,30.14924,,,,,,
1843.269,23.342667,26.281965,30.214733,30.146479,,,,,,
1843.635,23.35133,26.276405,30.215464,30.152761,,,,,,
1843.987,23.356674,26.269873,30.204653,30.149834,,,,,,
1844.347,23.348883,26.287804,30.211416,30.144058,,,,,,
1844.709,23.363075,26.291716,30.212809,30.145269,,,,,,
1845.071,23.358788,26.285101,30.20962,30.136887,,,,,,
